keypoint_0,keypoint_1,keypoint_2,keypoint_3,keypoint_4,keypoint_5,keypoint_6,keypoint_7,keypoint_8,keypoint_9,keypoint_10,keypoint_11,keypoint_12,keypoint_13,keypoint_14,keypoint_15,keypoint_16,keypoint_17,keypoint_18,keypoint_19,keypoint_20,keypoint_21,keypoint_22,keypoint_23,keypoint_24,keypoint_25,keypoint_26,keypoint_27,keypoint_28,keypoint_29,keypoint_30,keypoint_31,keypoint_32,keypoint_33,Frame,Video,keypoint_0_velocity,keypoint_0_acceleration,keypoint_1_velocity,keypoint_1_acceleration,keypoint_2_velocity,keypoint_2_acceleration,keypoint_3_velocity,keypoint_3_acceleration,keypoint_4_velocity,keypoint_4_acceleration,keypoint_5_velocity,keypoint_5_acceleration,keypoint_6_velocity,keypoint_6_acceleration,keypoint_7_velocity,keypoint_7_acceleration,keypoint_8_velocity,keypoint_8_acceleration,keypoint_9_velocity,keypoint_9_acceleration,keypoint_10_velocity,keypoint_10_acceleration,keypoint_11_velocity,keypoint_11_acceleration,keypoint_12_velocity,keypoint_12_acceleration,keypoint_13_velocity,keypoint_13_acceleration,keypoint_14_velocity,keypoint_14_acceleration,keypoint_15_velocity,keypoint_15_acceleration,keypoint_16_velocity,keypoint_16_acceleration,keypoint_17_velocity,keypoint_17_acceleration,keypoint_18_velocity,keypoint_18_acceleration,keypoint_19_velocity,keypoint_19_acceleration,keypoint_20_velocity,keypoint_20_acceleration,keypoint_21_velocity,keypoint_21_acceleration,keypoint_22_velocity,keypoint_22_acceleration,keypoint_23_velocity,keypoint_23_acceleration,keypoint_24_velocity,keypoint_24_acceleration,keypoint_25_velocity,keypoint_25_acceleration,keypoint_26_velocity,keypoint_26_acceleration,keypoint_27_velocity,keypoint_27_acceleration,keypoint_28_velocity,keypoint_28_acceleration,keypoint_29_velocity,keypoint_29_acceleration,keypoint_30_velocity,keypoint_30_acceleration,keypoint_31_velocity,keypoint_31_acceleration,keypoint_32_velocity,keypoint_32_acceleration,keypoint_33_velocity,keypoint_33_acceleration,Angle,Velocity,Acceleration
tensor(231.6974),tensor(124.5629),tensor(242.7993),tensor(106.9435),tensor(215.1259),tensor(111.6257),tensor(264.1774),tensor(106.8367),tensor(196.9064),tensor(118.0436),tensor(309.5180),tensor(185.8913),tensor(171.1078),tensor(197.1322),tensor(350.1132),tensor(270.2488),tensor(120.8782),tensor(283.9093),tensor(312.8521),tensor(331.3787),tensor(167.3002),tensor(354.5998),tensor(307.3469),tensor(400.3930),tensor(215.0079),tensor(406.9142),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),10,video_1,tensor(0.4404),tensor(16.6392),tensor(1.2553),tensor(4.9052),tensor(-0.0209),tensor(17.3828),tensor(1.1313),tensor(5.8239),tensor(1.1290),tensor(18.0200),tensor(1.6085),tensor(5.2902),tensor(0.9259),tensor(19.4731),tensor(1.7730),tensor(11.7700),tensor(3.5600),tensor(21.5571),tensor(2.9278),tensor(10.1776),tensor(4.4175),tensor(20.7478),tensor(2.5769),tensor(19.6710),tensor(5.2749),tensor(19.6187),tensor(2.9907),tensor(10.5201),tensor(1.8546),tensor(13.3056),tensor(3.3972),tensor(26.0218),tensor(6.0360),tensor(14.0416),tensor(0.0304),tensor(1.4671),tensor(-4.1992),tensor(6.9026),tensor(2.4964),tensor(25.8591),tensor(5.3670),tensor(4.6668),tensor(-7.3355),tensor(-1.2395),tensor(0.5979),tensor(-0.2287),tensor(-5.6026),tensor(14.2513),tensor(-0.2666),tensor(-4.6581),tensor(-6.1968),tensor(7.9062),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),27.031906948802202,tensor(17.9776),tensor(-49.6251)
tensor(255.9834),tensor(137.6218),tensor(266.4211),tensor(123.6886),tensor(243.0472),tensor(126.1821),tensor(283.8226),tensor(127.2766),tensor(227.8498),tensor(132.9747),tensor(323.6742),tensor(201.0140),tensor(198.2232),tensor(204.2698),tensor(360.3629),tensor(288.2333),tensor(146.6934),tensor(287.1080),tensor(322.7423),tensor(341.5141),tensor(177.1880),tensor(354.6664),tensor(316.1965),tensor(405.5196),tensor(230.1192),tensor(407.6377),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),11,video_1,tensor(24.2860),tensor(23.8456),tensor(13.0589),tensor(11.8036),tensor(23.6218),tensor(23.6427),tensor(16.7451),tensor(15.6138),tensor(27.9213),tensor(26.7923),tensor(14.5564),tensor(12.9479),tensor(19.6452),tensor(18.7194),tensor(20.4399),tensor(18.6669),tensor(30.9434),tensor(27.3834),tensor(14.9311),tensor(12.0032),tensor(14.1562),tensor(9.7387),tensor(15.1227),tensor(12.5458),tensor(27.1154),tensor(21.8405),tensor(7.1376),tensor(4.1469),tensor(10.2497),tensor(8.3951),tensor(17.9844),tensor(14.5872),tensor(25.8151),tensor(19.7791),tensor(3.1987),tensor(3.1683),tensor(9.8902),tensor(14.0894),tensor(10.1354),tensor(7.6390),tensor(9.8878),tensor(4.5208),tensor(0.0666),tensor(7.4021),tensor(8.8497),tensor(8.2517),tensor(5.1266),tensor(10.7292),tensor(15.1112),tensor(15.3778),tensor(0.7235),tensor(6.9203),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),27.29991253624117,tensor(86.7560),tensor(68.7783)
tensor(277.9561),tensor(147.7670),tensor(289.6798),tensor(135.7418),tensor(265.1808),tensor(136.4396),tensor(307.0163),tensor(142.0800),tensor(247.7595),tensor(143.6747),tensor(335.5444),tensor(213.7603),tensor(217.8795),tensor(211.4746),tensor(367.9866),tensor(297.1509),tensor(166.3569),tensor(287.4500),tensor(330.6902),tensor(352.7563),tensor(191.8207),tensor(356.4202),tensor(322.6561),tensor(399.2098),tensor(244.9448),tensor(400.1667),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),12,video_1,tensor(21.9727),tensor(-2.3134),tensor(10.1452),tensor(-2.9137),tensor(23.2587),tensor(-0.3630),tensor(12.0532),tensor(-4.6919),tensor(22.1337),tensor(-5.7877),tensor(10.2575),tensor(-4.2988),tensor(23.1936),tensor(3.5484),tensor(14.8034),tensor(-5.6365),tensor(19.9097),tensor(-11.0337),tensor(10.7000),tensor(-4.2310),tensor(11.8702),tensor(-2.2860),tensor(12.7463),tensor(-2.3764),tensor(19.6563),tensor(-7.4591),tensor(7.2048),tensor(0.0672),tensor(7.6237),tensor(-2.6260),tensor(8.9176),tensor(-9.0668),tensor(19.6636),tensor(-6.1516),tensor(0.3420),tensor(-2.8567),tensor(7.9479),tensor(-1.9423),tensor(11.2422),tensor(1.1068),tensor(14.6327),tensor(4.7449),tensor(1.7538),tensor(1.6872),tensor(6.4596),tensor(-2.3901),tensor(-6.3098),tensor(-11.4364),tensor(14.8257),tensor(-0.2856),tensor(-7.4709),tensor(-8.1945),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),25.18836652918892,tensor(71.8681),tensor(-14.8878)
tensor(299.2400),tensor(152.9507),tensor(311.9926),tensor(145.7082),tensor(289.9861),tensor(143.3561),tensor(328.6129),tensor(157.8094),tensor(275.7660),tensor(152.0034),tensor(348.8692),tensor(222.1583),tensor(240.1530),tensor(212.1711),tensor(373.6799),tensor(293.3691),tensor(193.8719),tensor(275.9251),tensor(342.4616),tensor(344.1683),tensor(212.1374),tensor(337.4694),tensor(319.2078),tensor(393.1613),tensor(249.3060),tensor(389.0921),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),13,video_1,tensor(21.2839),tensor(-0.6888),tensor(5.1837),tensor(-4.9615),tensor(22.3128),tensor(-0.9460),tensor(9.9664),tensor(-2.0868),tensor(24.8052),tensor(2.6716),tensor(6.9165),tensor(-3.3410),tensor(21.5966),tensor(-1.5970),tensor(15.7294),tensor(0.9260),tensor(28.0065),tensor(8.0967),tensor(8.3287),tensor(-2.3713),tensor(13.3248),tensor(1.4547),tensor(8.3980),tensor(-4.3482),tensor(22.2736),tensor(2.6173),tensor(0.6966),tensor(-6.5082),tensor(5.6933),tensor(-1.9304),tensor(-3.7818),tensor(-12.6994),tensor(27.5149),tensor(7.8513),tensor(-11.5249),tensor(-11.8669),tensor(11.7715),tensor(3.8235),tensor(-8.5880),tensor(-19.8303),tensor(20.3167),tensor(5.6840),tensor(-18.9508),tensor(-20.7045),tensor(-3.4483),tensor(-9.9078),tensor(-6.0485),tensor(0.2613),tensor(4.3612),tensor(-10.4645),tensor(-11.0747),tensor(-3.6037),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),21.70143938926326,tensor(78.5074),tensor(6.6393)
tensor(298.3576),tensor(153.6100),tensor(310.7665),tensor(146.6982),tensor(290.1698),tensor(144.0667),tensor(326.0293),tensor(158.6650),tensor(276.6632),tensor(151.6952),tensor(347.1193),tensor(221.7274),tensor(241.0591),tensor(210.5539),tensor(373.5720),tensor(295.0801),tensor(194.8482),tensor(272.3858),tensor(339.3372),tensor(337.0500),tensor(209.6411),tensor(333.1591),tensor(317.3477),tensor(384.9520),tensor(247.9217),tensor(380.6149),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),14,video_1,tensor(-0.8824),tensor(-22.1663),tensor(0.6593),tensor(-4.5244),tensor(-1.2260),tensor(-23.5388),tensor(0.9900),tensor(-8.9764),tensor(0.1837),tensor(-24.6215),tensor(0.7106),tensor(-6.2059),tensor(-2.5836),tensor(-24.1803),tensor(0.8556),tensor(-14.8738),tensor(0.8973),tensor(-27.1092),tensor(-0.3082),tensor(-8.6370),tensor(-1.7499),tensor(-15.0748),tensor(-0.4309),tensor(-8.8289),tensor(0.9060),tensor(-21.3675),tensor(-1.6173),tensor(-2.3138),tensor(-0.1080),tensor(-5.8013),tensor(1.7111),tensor(5.4929),tensor(0.9764),tensor(-26.5385),tensor(-3.5393),tensor(7.9856),tensor(-3.1244),tensor(-14.8958),tensor(-7.1183),tensor(1.4698),tensor(-2.4963),tensor(-22.8130),tensor(-4.3103),tensor(14.6405),tensor(-1.8602),tensor(1.5881),tensor(-8.2093),tensor(-2.1608),tensor(-1.3843),tensor(-5.7455),tensor(-8.4771),tensor(2.5975),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),22.747747047841706,tensor(16.2948),tensor(-62.2126)
tensor(291.8694),tensor(150.3369),tensor(303.7904),tensor(143.9206),tensor(284.0980),tensor(141.1224),tensor(318.3867),tensor(156.2971),tensor(271.1435),tensor(148.7884),tensor(339.7883),tensor(216.9930),tensor(237.2075),tensor(206.4596),tensor(368.0608),tensor(285.4652),tensor(194.3232),tensor(267.3677),tensor(339.6574),tensor(319.8991),tensor(213.4519),tensor(326.3685),tensor(314.7081),tensor(371.3025),tensor(247.1434),tensor(367.5693),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),15,video_1,tensor(-6.4882),tensor(-5.6058),tensor(-3.2731),tensor(-3.9324),tensor(-6.9761),tensor(-5.7500),tensor(-2.7775),tensor(-3.7675),tensor(-6.0718),tensor(-6.2555),tensor(-2.9443),tensor(-3.6549),tensor(-7.6425),tensor(-5.0589),tensor(-2.3679),tensor(-3.2235),tensor(-5.5197),tensor(-6.4170),tensor(-2.9068),tensor(-2.5986),tensor(-7.3310),tensor(-5.5811),tensor(-4.7344),tensor(-4.3036),tensor(-3.8516),tensor(-4.7576),tensor(-4.0943),tensor(-2.4770),tensor(-5.5112),tensor(-5.4032),tensor(-9.6149),tensor(-11.3260),tensor(-0.5251),tensor(-1.5014),tensor(-5.0181),tensor(-1.4788),tensor(0.3202),tensor(3.4446),tensor(-17.1509),tensor(-10.0327),tensor(3.8108),tensor(6.3071),tensor(-6.7906),tensor(-2.4803),tensor(-2.6396),tensor(-0.7794),tensor(-13.6495),tensor(-5.4402),tensor(-0.7783),tensor(0.6060),tensor(-13.0456),tensor(-4.5685),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),22.712340130859168,tensor(35.1091),tensor(18.8144)
tensor(266.3318),tensor(148.5827),tensor(276.9445),tensor(141.5907),tensor(257.3617),tensor(140.8350),tensor(292.6870),tensor(152.2086),tensor(245.7863),tensor(150.5779),tensor(318.3035),tensor(207.6937),tensor(219.7518),tensor(206.0641),tensor(353.4839),tensor(262.3538),tensor(187.4808),tensor(263.9866),tensor(337.4051),tensor(294.0749),tensor(206.1291),tensor(317.9553),tensor(300.8596),tensor(357.2708),tensor(236.5929),tensor(356.9715),tensor(305.4622),tensor(463.7079),tensor(235.2486),tensor(465.3629),tensor(0.),tensor(0.),tensor(0.),tensor(0.),16,video_1,tensor(-25.5376),tensor(-19.0494),tensor(-1.7542),tensor(1.5189),tensor(-26.8459),tensor(-19.8699),tensor(-2.3300),tensor(0.4476),tensor(-26.7363),tensor(-20.6645),tensor(-0.2874),tensor(2.6569),tensor(-25.6997),tensor(-18.0572),tensor(-4.0885),tensor(-1.7206),tensor(-25.3572),tensor(-19.8375),tensor(1.7895),tensor(4.6963),tensor(-21.4848),tensor(-14.1538),tensor(-9.2993),tensor(-4.5648),tensor(-17.4557),tensor(-13.6041),tensor(-0.3955),tensor(3.6988),tensor(-14.5769),tensor(-9.0657),tensor(-23.1114),tensor(-13.4965),tensor(-6.8423),tensor(-6.3173),tensor(-3.3811),tensor(1.6370),tensor(-2.2523),tensor(-2.5725),tensor(-25.8243),tensor(-8.6734),tensor(-7.3228),tensor(-11.1336),tensor(-8.4132),tensor(-1.6227),tensor(-13.8484),tensor(-11.2089),tensor(-14.0317),tensor(-0.3821),tensor(-10.5505),tensor(-9.7722),tensor(-10.5978),tensor(2.4478),tensor(305.4622),tensor(305.4622),tensor(463.7079),tensor(463.7079),tensor(235.2486),tensor(235.2486),tensor(465.3629),tensor(465.3629),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),20.874657284583407,tensor(765.9784),tensor(730.8693)
tensor(247.0879),tensor(148.8376),tensor(256.8904),tensor(141.5250),tensor(238.1944),tensor(142.0696),tensor(273.1316),tensor(150.2445),tensor(228.1693),tensor(151.9791),tensor(303.2668),tensor(202.6933),tensor(207.4057),tensor(206.7799),tensor(341.9038),tensor(257.9160),tensor(182.8530),tensor(261.1540),tensor(319.4301),tensor(302.9261),tensor(204.4444),tensor(300.7985),tensor(289.2882),tensor(347.1997),tensor(228.6434),tensor(349.1857),tensor(290.8714),tensor(452.1747),tensor(234.0335),tensor(457.9507),tensor(0.),tensor(0.),tensor(0.),tensor(0.),17,video_1,tensor(-19.2439),tensor(6.2937),tensor(0.2549),tensor(2.0091),tensor(-20.0541),tensor(6.7918),tensor(-0.0656),tensor(2.2643),tensor(-19.1673),tensor(7.5690),tensor(1.2346),tensor(1.5220),tensor(-19.5554),tensor(6.1443),tensor(-1.9641),tensor(2.1244),tensor(-17.6170),tensor(7.7403),tensor(1.4012),tensor(-0.3884),tensor(-15.0366),tensor(6.4482),tensor(-5.0005),tensor(4.2988),tensor(-12.3461),tensor(5.1095),tensor(0.7159),tensor(1.1114),tensor(-11.5801),tensor(2.9968),tensor(-4.4378),tensor(18.6736),tensor(-4.6279),tensor(2.2145),tensor(-2.8326),tensor(0.5485),tensor(-17.9750),tensor(-15.7227),tensor(8.8512),tensor(34.6755),tensor(-1.6847),tensor(5.6380),tensor(-17.1569),tensor(-8.7437),tensor(-11.5714),tensor(2.2770),tensor(-10.0711),tensor(3.9606),tensor(-7.9495),tensor(2.6010),tensor(-7.7858),tensor(2.8120),tensor(-14.5908),tensor(-320.0529),tensor(-11.5332),tensor(-475.2411),tensor(-1.2150),tensor(-236.4636),tensor(-7.4123),tensor(-472.7752),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),20.4690907626421,tensor(62.3494),tensor(-703.6290)
tensor(236.6795),tensor(135.9949),tensor(244.8888),tensor(127.8918),tensor(228.1036),tensor(129.7985),tensor(260.2782),tensor(134.1066),tensor(219.9931),tensor(139.6513),tensor(295.5702),tensor(183.4203),tensor(203.9165),tensor(193.8716),tensor(333.3516),tensor(231.7938),tensor(188.2504),tensor(246.2249),tensor(308.2103),tensor(273.3453),tensor(212.5546),tensor(279.6838),tensor(286.1563),tensor(322.2334),tensor(227.9392),tensor(325.8584),tensor(289.1461),tensor(424.8740),tensor(230.3770),tensor(430.1686),tensor(0.),tensor(0.),tensor(0.),tensor(0.),18,video_1,tensor(-10.4084),tensor(8.8355),tensor(-12.8427),tensor(-13.0976),tensor(-12.0016),tensor(8.0525),tensor(-13.6332),tensor(-13.5676),tensor(-10.0909),tensor(9.0764),tensor(-12.2711),tensor(-13.5057),tensor(-12.8534),tensor(6.7021),tensor(-16.1379),tensor(-14.1738),tensor(-8.1762),tensor(9.4408),tensor(-12.3278),tensor(-13.7289),tensor(-7.6966),tensor(7.3400),tensor(-19.2730),tensor(-14.2725),tensor(-3.4892),tensor(8.8569),tensor(-12.9084),tensor(-13.6242),tensor(-8.5522),tensor(3.0279),tensor(-26.1222),tensor(-21.6844),tensor(5.3974),tensor(10.0253),tensor(-14.9291),tensor(-12.0965),tensor(-11.2198),tensor(6.7552),tensor(-29.5807),tensor(-38.4319),tensor(8.1102),tensor(9.7949),tensor(-21.1147),tensor(-3.9578),tensor(-3.1319),tensor(8.4395),tensor(-24.9663),tensor(-14.8952),tensor(-0.7041),tensor(7.2453),tensor(-23.3273),tensor(-15.5415),tensor(-1.7253),tensor(12.8655),tensor(-27.3008),tensor(-15.7675),tensor(-3.6565),tensor(-2.4415),tensor(-27.7820),tensor(-20.3698),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),22.377732823816434,tensor(85.6788),tensor(23.3294)
tensor(237.7004),tensor(131.2748),tensor(245.9129),tensor(123.4514),tensor(228.7735),tensor(125.3458),tensor(261.3203),tensor(129.7900),tensor(220.0936),tensor(135.3860),tensor(295.2228),tensor(178.1210),tensor(206.5728),tensor(188.4958),tensor(334.0229),tensor(225.8606),tensor(193.3829),tensor(238.3411),tensor(311.7071),tensor(270.0844),tensor(205.4096),tensor(269.6147),tensor(286.1979),tensor(311.1175),tensor(230.2022),tensor(314.4901),tensor(288.8521),tensor(409.5825),tensor(232.1717),tensor(414.8247),tensor(0.),tensor(0.),tensor(0.),tensor(0.),19,video_1,tensor(1.0210),tensor(11.4294),tensor(-4.7202),tensor(8.1225),tensor(1.0241),tensor(13.0257),tensor(-4.4405),tensor(9.1927),tensor(0.6699),tensor(10.7608),tensor(-4.4527),tensor(7.8184),tensor(1.0421),tensor(13.8955),tensor(-4.3166),tensor(11.8213),tensor(0.1005),tensor(8.2766),tensor(-4.2654),tensor(8.0624),tensor(-0.3474),tensor(7.3492),tensor(-5.2993),tensor(13.9737),tensor(2.6563),tensor(6.1455),tensor(-5.3758),tensor(7.5326),tensor(0.6713),tensor(9.2234),tensor(-5.9332),tensor(20.1890),tensor(5.1325),tensor(-0.2649),tensor(-7.8838),tensor(7.0453),tensor(3.4968),tensor(14.7166),tensor(-3.2609),tensor(26.3198),tensor(-7.1450),tensor(-15.2552),tensor(-10.0691),tensor(11.0456),tensor(0.0417),tensor(3.1736),tensor(-11.1159),tensor(13.8504),tensor(2.2630),tensor(2.9671),tensor(-11.3683),tensor(11.9590),tensor(-0.2941),tensor(1.4312),tensor(-15.2915),tensor(12.0093),tensor(1.7947),tensor(5.4512),tensor(-15.3439),tensor(12.4381),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),tensor(0.),21.20344476775258,tensor(34.5889),tensor(-51.0899)
tensor(245.4387),tensor(131.7635),tensor(253.9935),tensor(124.7905),tensor(237.4322),tensor(125.7822),tensor(268.2763),tensor(132.3457),tensor(228.3284),tensor(135.2078),tensor(296.7393),tensor(179.7757),tensor(212.5216),tensor(188.5461),tensor(331.0575),tensor(227.0773),tensor(198.6322),tensor(241.0613),tensor(314.0186),tensor(268.0273),tensor(216.0315),tensor(276.8124),tensor(286.8659),tensor(306.1926),tensor(233.1720),tensor(310.1048),tensor(294.1564),tensor(397.1653),tensor(235.1422),tensor(405.3323),tensor(287.9325),tensor(468.0806),tensor(239.4331),tensor(478.1145),20,video_1,tensor(7.7383),tensor(6.7173),tensor(0.4888),tensor(5.2090),tensor(8.0806),tensor(7.0565),tensor(1.3391),tensor(5.7796),tensor(8.6587),tensor(7.9888),tensor(0.4364),tensor(4.8891),tensor(6.9560),tensor(5.9139),tensor(2.5557),tensor(6.8723),tensor(8.2348),tensor(8.1344),tensor(-0.1782),tensor(4.0872),tensor(1.5164),tensor(1.8639),tensor(1.6548),tensor(6.9541),tensor(5.9488),tensor(3.2925),tensor(0.0503),tensor(5.4261),tensor(-2.9654),tensor(-3.6367),tensor(1.2167),tensor(7.1499),tensor(5.2492),tensor(0.1167),tensor(2.7202),tensor(10.6040),tensor(2.3114),tensor(-1.1854),tensor(-2.0571),tensor(1.2038),tensor(10.6219),tensor(17.7669),tensor(7.1976),tensor(17.2667),tensor(0.6680),tensor(0.6263),tensor(-4.9250),tensor(6.1909),tensor(2.9698),tensor(0.7068),tensor(-4.3853),tensor(6.9829),tensor(5.3044),tensor(5.5984),tensor(-12.4171),tensor(2.8743),tensor(2.9705),tensor(1.1758),tensor(-9.4924),tensor(5.8515),tensor(287.9325),tensor(287.9325),tensor(468.0806),tensor(468.0806),tensor(239.4331),tensor(239.4331),tensor(478.1145),tensor(478.1145),20.991807505520132,tensor(767.3625),tensor(732.7737)
tensor(260.7875),tensor(129.4666),tensor(269.2320),tensor(123.1247),tensor(252.2213),tensor(123.7469),tensor(282.1360),tensor(132.2789),tensor(241.3374),tensor(134.5642),tensor(307.9145),tensor(181.0019),tensor(223.6143),tensor(185.0079),tensor(337.6930),tensor(228.2465),tensor(205.8994),tensor(230.3957),tensor(313.6704),tensor(272.2779),tensor(216.5493),tensor(271.1221),tensor(293.6023),tensor(301.0273),tensor(239.3566),tensor(302.1542),tensor(295.9043),tensor(387.2832),tensor(235.9254),tensor(392.7224),tensor(287.9637),tensor(454.5456),tensor(239.2507),tensor(463.9977),21,video_1,tensor(15.3488),tensor(7.6105),tensor(-2.2969),tensor(-2.7857),tensor(15.2385),tensor(7.1580),tensor(-1.6658),tensor(-3.0049),tensor(14.7891),tensor(6.1304),tensor(-2.0353),tensor(-2.4717),tensor(13.8596),tensor(6.9036),tensor(-0.0668),tensor(-2.6226),tensor(13.0089),tensor(4.7741),tensor(-0.6436),tensor(-0.4654),tensor(11.1752),tensor(9.6588),tensor(1.2262),tensor(-0.4286),tensor(11.0927),tensor(5.1439),tensor(-3.5382),tensor(-3.5885),tensor(6.6355),tensor(9.6009),tensor(1.1692),tensor(-0.0475),tensor(7.2673),tensor(2.0180),tensor(-10.6656),tensor(-13.3858),tensor(-0.3482),tensor(-2.6596),tensor(4.2506),tensor(6.3077),tensor(0.5179),tensor(-10.1040),tensor(-5.6902),tensor(-12.8879),tensor(6.7364),tensor(6.0684),tensor(-5.1653),tensor(-0.2404),tensor(6.1846),tensor(3.2148),tensor(-7.9506),tensor(-3.5652),tensor(1.7478),tensor(-3.5565),tensor(-9.8821),tensor(2.5350),tensor(0.7832),tensor(-2.1873),tensor(-12.6099),tensor(-3.1175),tensor(0.0312),tensor(-287.9013),tensor(-13.5350),tensor(-481.6157),tensor(-0.1823),tensor(-239.6154),tensor(-14.1168),tensor(-492.2313),19.254830802965092,tensor(49.0058),tensor(-718.3567)
tensor(291.0385),tensor(130.3737),tensor(300.2034),tensor(125.7820),tensor(285.4362),tensor(123.8169),tensor(310.9637),tensor(135.6202),tensor(274.6209),tensor(130.6445),tensor(326.0046),tensor(182.6373),tensor(248.5635),tensor(174.9885),tensor(348.8983),tensor(231.1339),tensor(219.6769),tensor(216.5659),tensor(321.8395),tensor(261.0481),tensor(228.7990),tensor(260.8369),tensor(300.3275),tensor(294.5587),tensor(250.5852),tensor(290.9386),tensor(296.1241),tensor(378.5924),tensor(246.7339),tensor(381.9150),tensor(284.3483),tensor(445.5520),tensor(248.6772),tensor(458.8150),22,video_1,tensor(30.2510),tensor(14.9023),tensor(0.9071),tensor(3.2040),tensor(30.9714),tensor(15.7328),tensor(2.6573),tensor(4.3231),tensor(33.2150),tensor(18.4259),tensor(0.0700),tensor(2.1052),tensor(28.8277),tensor(14.9681),tensor(3.3414),tensor(3.4082),tensor(33.2836),tensor(20.2746),tensor(-3.9198),tensor(-3.2762),tensor(18.0901),tensor(6.9149),tensor(1.6354),tensor(0.4092),tensor(24.9492),tensor(13.8565),tensor(-10.0194),tensor(-6.4812),tensor(11.2054),tensor(4.5699),tensor(2.8874),tensor(1.7182),tensor(13.7774),tensor(6.5101),tensor(-13.8298),tensor(-3.1642),tensor(8.1692),tensor(8.5173),tensor(-11.2298),tensor(-15.4804),tensor(12.2497),tensor(11.7318),tensor(-10.2853),tensor(-4.5950),tensor(6.7252),tensor(-0.0112),tensor(-6.4685),tensor(-1.3032),tensor(11.2286),tensor(5.0440),tensor(-11.2156),tensor(-3.2651),tensor(0.2199),tensor(-1.5280),tensor(-8.6908),tensor(1.1914),tensor(10.8085),tensor(10.0252),tensor(-10.8074),tensor(1.8025),tensor(-3.6154),tensor(-3.6466),tensor(-8.9936),tensor(4.5414),tensor(9.4264),tensor(9.6087),tensor(-5.1827),tensor(8.9341),21.674445860918727,tensor(88.4596),tensor(39.4537)
